time_target,class,wavelength,r_b
2021-08-28T14:02:08Z,algae_brown,520,0.021949999999999994
2021-08-28T14:02:08Z,algae_brown,522,0.022199999999999998
2021-08-28T14:02:08Z,algae_brown,524,0.022540000000000008
2021-08-28T14:02:08Z,algae_brown,526,0.022912500000000002
2021-08-28T14:02:08Z,algae_brown,528,0.023166666666666665
2021-08-28T14:02:08Z,algae_brown,530,0.023362499999999998
2021-08-28T14:02:08Z,algae_brown,532,0.023662499999999993
2021-08-28T14:02:08Z,algae_brown,534,0.024037499999999996
2021-08-28T14:02:08Z,algae_brown,536,0.024287500000000004
2021-08-28T14:02:08Z,algae_brown,538,0.024693333333333338
2021-08-28T14:02:08Z,algae_brown,540,0.025099999999999997
2021-08-28T14:02:08Z,algae_brown,542,0.025525
2021-08-28T14:02:08Z,algae_brown,544,0.026024999999999993
2021-08-28T14:02:08Z,algae_brown,546,0.026546666666666656
2021-08-28T14:02:08Z,algae_brown,548,0.02728000000000002
2021-08-28T14:02:08Z,algae_brown,550,0.02806250000000001
2021-08-28T14:02:08Z,algae_brown,552,0.0288125
2021-08-28T14:02:08Z,algae_brown,554,0.0298
2021-08-28T14:02:08Z,algae_brown,556,0.03083999999999999
2021-08-28T14:02:08Z,algae_brown,558,0.03206249999999998
2021-08-28T14:02:08Z,algae_brown,560,0.03327999999999997
2021-08-28T14:02:08Z,algae_brown,562,0.034433333333333364
2021-08-28T14:02:08Z,algae_brown,564,0.03578125000000002
2021-08-28T14:02:08Z,algae_brown,566,0.03720666666666668
2021-08-28T14:02:08Z,algae_brown,568,0.038599999999999995
2021-08-28T14:02:08Z,algae_brown,570,0.040043749999999996
2021-08-28T14:02:08Z,algae_brown,572,0.04141874999999998
2021-08-28T14:02:08Z,algae_brown,574,0.0428533333333333
2021-08-28T14:02:08Z,algae_brown,576,0.0442466666666667
2021-08-28T14:02:08Z,algae_brown,578,0.04562000000000003
2021-08-28T14:02:08Z,algae_brown,580,0.04662500000000001
2021-08-28T14:02:08Z,algae_brown,582,0.047437500000000014
2021-08-28T14:02:08Z,algae_brown,584,0.0482
2021-08-28T14:02:08Z,algae_brown,586,0.048975
2021-08-28T14:02:08Z,algae_brown,588,0.04975999999999999
2021-08-28T14:02:08Z,algae_brown,590,0.05061999999999998
2021-08-28T14:02:08Z,algae_brown,592,0.051550000000000006
2021-08-28T14:02:08Z,algae_brown,594,0.05280000000000003
2021-08-28T14:02:08Z,algae_brown,596,0.05435000000000003
2021-08-28T14:02:08Z,algae_brown,598,0.05588000000000002
2021-08-28T14:02:08Z,algae_brown,600,0.057150000000000006
2021-08-28T14:02:08Z,algae_brown,602,0.0581
2021-08-28T14:02:08Z,algae_brown,604,0.05778125
2021-08-28T14:02:08Z,algae_brown,606,0.05676000000000001
2021-08-28T14:02:08Z,algae_brown,608,0.05518666666666668
2021-08-28T14:02:08Z,algae_brown,610,0.05352000000000005
2021-08-28T14:02:08Z,algae_brown,612,0.05165333333333338
2021-08-28T14:02:08Z,algae_brown,614,0.04978124999999997
2021-08-28T14:02:08Z,algae_brown,616,0.048039999999999965
2021-08-28T14:02:08Z,algae_brown,618,0.04660624999999998
2021-08-28T14:02:08Z,algae_brown,620,0.04551333333333332
2021-08-28T14:02:08Z,algae_brown,622,0.044981249999999993
2021-08-28T14:02:08Z,algae_brown,624,0.04463333333333333
2021-08-28T14:02:08Z,algae_brown,626,0.04443333333333334
2021-08-28T14:02:08Z,algae_brown,628,0.044199999999999996
2021-08-28T14:02:08Z,algae_brown,630,0.04374666666666667
2021-08-28T14:02:08Z,algae_brown,632,0.04336000000000001
2021-08-28T14:02:08Z,algae_brown,634,0.04293750000000001
2021-08-28T14:02:08Z,algae_brown,636,0.042699999999999995
2021-08-28T14:02:08Z,algae_brown,638,0.04285999999999999
2021-08-28T14:02:08Z,algae_brown,640,0.043693333333333306
2021-08-28T14:02:08Z,algae_brown,642,0.044946666666666704
2021-08-28T14:02:08Z,algae_brown,644,0.046600000000000044
